ncentration (M),Reaction Rate
10.055,3.3052287156894815
10.056,3.128230425559761
10.057,3.407436135633784
10.058,2.5616686611035786
10.059,3.205856872041418
10.06,3.0735219604320347
10.061,3.212381662726999
10.062,3.18629144420647
10.063,3.4571751236940877
10.064,2.6453923551933523
10.065,2.5258604445160056
10.066,3.263810609752729
10.067,3.0960281317456975
10.068,3.3439355874978314
10.069,3.154670739486282
10.07,3.394475334632597
10.071,2.580572545968415
10.072,3.2645324942752496
10.073,3.4859798216671054
10.074,3.2967812385786495
10.075,2.9092134980308977
10.076,3.1237068404557506
10.077,3.163082843099114
10.078,3.036344711991676
10.079,2.613937093824284
10.08,3.2505333385094044
10.081,2.6286458140324718
10.082,2.8286431159500895
10.083,3.2504229660065063
10.084,3.3559851931571267
10.085,2.5667460372897732
10.086,3.1947556693644086
10.087,2.848635254239998
10.088,3.281445917596825
10.089,3.2258010604747485
10.09,3.1635298766446
10.091,3.492549313654214
10.092,3.349063007825666
10.093,2.7113837575120874
10.094,3.4446333645668266
10.095,3.0920714722622424
10.096,2.584843188099712
10.097,2.792074421088482
10.098,2.825331179981414
10.099,2.9269338772769293
10.1,2.806161685102046
10.101,3.3615961920977453
10.102,3.0558594769046974
10.103,3.509599645879556
10.104,3.1051121575831133
10.105,3.206567882686313
10.106,2.915325009030469
10.107,2.5772834411298753
10.108,3.209455966476901
10.109,3.348399123207875
10.11,2.7303526330325556
10.111,2.586148422969929
10.112,2.681792000391647
10.113,2.642553019022688
10.114,3.1442229117432707
10.115,3.3855025087773205
10.116,2.9002346255852336
10.117,2.9188068400610145
10.118,3.437935390861565
10.119,3.488625026588667
10.12,3.3645304933357716
10.121,3.15337291090369
10.122,3.40353732031674
10.123,2.669532867392867
10.124,3.3090925789399646
10.125,3.363325925813397
10.126,3.4492901453321227
10.127,2.8661573099386937
10.128,2.9335238713434575
10.129,2.587520897106828
10.13,2.5793909930114416
10.131,2.6747564880143555
10.132,2.9505371440445947
10.133,3.2722405560032826
10.134,3.1305793449014256
10.135,3.315087326400586
10.136,3.485732668452988
10.137,3.3654615994406587
10.138,2.6439240440012703
10.139,3.196165538156912
10.14,3.172863762412549
10.141,3.07455028636579
10.142,3.222955018709616
10.143,3.3677575770807744
10.144,2.9412895643870924
10.145,3.0127497146681086
10.146,3.352648718500127
10.147,2.621828097001588
10.148,2.8570938541466298
10.149,2.6349740542612783
10.15,2.746257433829308
10.151,2.975362383406129
10.152,3.297735035624784
10.153,3.3803034108235694
10.154,3.207083051461369
10.155,3.468763300747553
10.156,2.6522400327051385
10.157,3.417502228869128
10.158,3.408951359836468
10.159,3.3935021741442895
10.16,2.790554044297937
10.161,3.209256478939125
10.162,3.4995766442755047
10.163,2.808170435512884
10.164,2.747276143635009
10.165,3.0137249318883503
10.166,3.156710408507611
10.167,3.0544777308956528
10.168,2.9896640103333114
10.169,3.0521727481208996
10.17,3.3980171931849608
10.171,2.880460410563941
10.172,3.3323804948774267
10.173,3.3080190257549598
10.174,3.5462607052800728
10.175,2.7655726149512416
10.176,3.2709387196605615
10.177,3.536318201373623
10.178,3.1992939676476597
10.179,3.3928229347331325
10.18,3.190300199922489
10.181,2.6484656069971506
10.182,2.939423584981617
10.183,2.593938670049925
10.184,3.0812998193110825
10.185,3.1928178225331667
10.186,2.91789806550029
10.187,2.7116319542248237
10.188,3.1630780347775125
10.189,3.3892824644236006
10.19,3.264277936278928
10.191,3.295269020907175
10.192,3.221203968497899
10.193,3.3472303344424477
10.194,2.75804139780575
10.195,3.0231574620249337
10.196,2.781079114592844
10.197,2.81342778745939
10.198,3.3203207622650943
10.199,3.3745161381583837
10.2,3.288858510736283
10.201,3.2749549410209102
10.202,2.715272148873136
10.203,3.2846093728529975
10.204,3.2479919043937464
10.205,3.0791148154113466
10.206,3.2668870359675624
10.207,3.4740269834492734
10.208,2.7815562104255935
10.209,2.7425482109339967
10.21,2.6972492621799233
10.211,3.54798429893264
10.212,3.195568365702057
10.213,2.7590981057179116
10.214,3.319588554907496
10.215,2.777047249299146
10.216,2.6882010095518956
10.217,3.2621270405995335
10.218,3.372562851620279
10.219,2.867171421036569
10.22,2.5896570273862736
10.221,3.1239274603081895
10.222,2.791527212968154
10.223,2.803180893910604
10.224,3.00581934136896
10.225,3.4683497994872905
10.226,2.9186029513623364
10.227,3.1107626588908364
10.228,2.911540278089445
10.229,2.9151107462326173
10.23,2.6680844946918176
10.231,2.7368845834853723
10.232,2.586483679210835
10.233,3.1215414497072924
10.234,3.512926679085224
10.235,3.549043908624655
10.236,3.029665033844781
10.237,2.995078936190116
10.238,3.339562106423064
10.239,3.5135926368321915
10.24,3.2317602078147116
10.241,2.6506307414166907
10.242,3.2006868791338885
10.243,3.1239567017865038
10.244,2.6981370766830057
10.245,3.496564573536385
10.246,3.1434610175235096
10.247,2.743691497099605
10.248,2.9326440424764004
10.249,3.1400029550359974
10.25,2.8000102237385907
10.251,2.807385457114873
10.252,3.507706854390239
10.253,2.596555517675448
10.254,2.965846782810497
10.255,2.6938628697564786
10.256,3.1013215408284824
10.257,3.158211573318933
10.258,2.910401881549573
10.259,3.188879949680693
10.26,3.3760815123053733
10.261,3.1006056128215
10.262,3.195166873644697
10.263,3.4957562277696788
10.264,2.9956135399691495
10.265,3.4839775615531527
10.266,2.9030311402496998
10.267,3.1784929857737314
10.268,3.4315307827823665
10.269,3.5788314882409478
10.27,3.5636586139327884
10.271,3.0677849786728424
10.272,3.5172285024233187
10.273,2.795210958592041
10.274,3.388207847141882
10.275,2.8210352722691607
10.276,3.35137919698592
10.277,3.4673718043257513
10.278,3.296387755679319
10.279,2.6675767278534472
10.28,3.38510517274141
10.281,2.9594705651077056
10.282,2.741555841831464
10.283,3.1946715258760654
10.284,2.857455440771054
10.285,2.6543494374733068
10.286,3.2141166091928106
10.287,3.2535214925528226
10.288,2.862380550984147
10.289,2.937573568423425
10.29,3.152810317265499
10.291,2.9325695104791567
10.292,3.46202536415953
10.293,3.4548879095043556
10.294,3.3116440444330184
10.295,3.4175601491163112
10.296,3.0217551082368512
10.297,3.017168323875541
10.298,3.1250002989185024
10.299,2.7080656194868884
10.3,3.014113820143457
10.301,2.949076587794041
10.302,2.693680626231197
10.303,2.74255641516251
10.304,2.7775912962559963
10.305,3.0921418813630672
10.306,2.855997750837833
10.307,2.945095976118164
10.308,2.986784971051818
10.309,3.5665176696530647
10.31,3.0149908370396457
10.311,3.0351575002594102
10.312,3.4443433703551225
10.313,3.0617894672419252
10.314,2.941363842320107
10.315,3.2853303441139197
10.316,3.1909311412744867
10.317,3.0587365143963403
10.318,3.193942223765374
10.319,2.762813422592527
10.32,3.3627485909856114
10.321,2.8312221090020735
10.322,2.9800846343156384
10.323,2.611051753425134
10.324,2.805593940826435
10.325,3.55494253453719
10.326,3.5603298456241066
10.327,3.4639082664009537
10.328,2.6677375995228734
10.329,2.9139631293535464
10.33,3.340792794249172
10.331,3.361118550290775
10.332,2.9585268793457797
10.333,2.779588098969805
10.334,3.571422549649007
10.335,2.87184272387755
10.336,2.727200259256988
10.337,3.3244708476192852
10.338,3.021614097943466
10.339,3.158521341775911
10.34,3.309730483242511
10.341,2.6642282725477884
10.342,2.854600677597517
10.343,2.949668527341675
10.344,2.7578182929500725
10.345,3.3437931433977632
10.346,3.3917640210512325
10.347,3.4837225422898954
10.348,2.700250154840673
10.349,3.388220563927974
10.35,2.9238743234262277
10.351,3.366204700939286
10.352,2.6467395530630293
10.353,3.210363254069173
10.354,2.929706598692766
10.355,2.8074513177375193
10.356,3.254587934307355
10.357,3.591358657182688
10.358,3.033179817749989
10.359,3.4715164869285613
10.36,3.050043523059916
10.361,2.751297113133907
10.362,3.194148641721437
10.363,3.2509634580678584
10.364,3.341320904535142
10.365,2.7741711564873075
10.366,2.9989285007102278
10.367,2.611189777764154
10.368,3.213259991608549
10.369,3.2738434700455343
10.37,3.096380667802132
10.371,3.5876688155462597
10.372,2.713822346424838
10.373,2.999589052404803
10.374,3.1639008907575454
10.375,3.0592518489684046
10.376,3.247635693212523
10.377,3.2207989199042215
10.378,3.350336505771592
10.379,3.1274675586213228
10.38,2.685590411624386
10.381,3.035924152230029
10.382,3.407770065196242
10.383,3.6020718691572724
10.384,2.7500331913360014
10.385,2.7371822699802464
10.386,2.7397781171105975
10.387,2.760600604365764
10.388,3.2405530830655227
10.389,2.801066953095681
10.39,2.7178745998629696
10.391,3.428689832651074
10.392,3.515863045740126
10.393,3.5158242547897887
10.394,3.3196272353485883
10.395,2.977266920217137
10.396,3.549465137393571
10.397,3.388241121698509
10.398,3.181547305102671
10.399,3.4549527035825562
10.4,3.360960480871464
10.401,2.8988482256162165
10.402,3.1493586512496115
10.403,3.272718125468203
10.404,2.703573159666575
10.405,3.071789169350755
10.406,3.6073594818323156
10.407,2.979440796738369
10.408,3.068543101668819
10.409,3.5425214884978216
10.41,3.580516438426992
10.411,3.0653232019643744
10.412,3.175169600608197
10.413,2.8222823390883014
10.414,3.3604763317493607
10.415,3.136870595571542
10.416,3.0368612272093327
10.417,2.980024308058626
10.418,3.268141304642019
10.419,3.5875851794428826
10.42,3.3490476916327157
10.421,3.4365546380911294
10.422,3.298327263493008
10.423,2.8349097106116377
10.424,3.363508441292584
10.425,2.855477641727416
10.426,2.7925394930805396
10.427,2.6899224336836625
10.428,3.0690027960046478
10.429,3.252540594805362
10.43,3.6054496297384584
10.431,3.19516800884753
10.432,2.8967582940749605
10.433,3.0688434925452643
10.434,3.1025922837587325
10.435,3.582936040038586
10.436,3.114461716654804
10.437,2.7674341739840296
10.438,3.1925914237158644
10.439,3.069436486506466
10.44,2.756312512380837
10.441,3.3640284356937906
10.442,3.186172633234762
10.443,3.258204385552675
10.444,3.5530803240814812
10.445,3.308219601029637
10.446,3.092631674876231
10.447,3.4747633304999557
10.448,2.6432253507623162
10.449,2.783808193877366
10.45,3.5855314951282278
10.451,3.406427578778585
10.452,3.255436606683422
10.453,2.8876238014753612
10.454,3.2885118919041085
10.455,3.457399103480416
10.456,3.4651998979121914
10.457,3.323978857748368
10.458,2.7840039421037908
10.459,3.178897539200028
10.46,3.1730786128402664
10.461,3.382839172863273
10.462,3.439420619902258
10.463,2.8007571978582555
10.464,3.5067974242973428
10.465,3.114340234144349
10.466,3.005006271004604
10.467,2.7272004303423296
10.468,2.8380560709037232
10.469,3.47499681320522
10.47,2.824921825092181
10.471,3.3803074688192685
10.472,2.957069152485463
10.473,3.517149600513086
10.474,3.501611202501144
10.475,3.039841784951213
10.476,2.8365124420263665
10.477,3.5291807937738686
10.478,3.3318464812050337
10.479,3.367277692438697
10.48,3.6371823241979735
10.481,3.4652456606632778
10.482,3.5809930856002246
10.483,3.433408782652855
10.484,3.552813492649966
10.485,2.9440342946197466
10.486,3.5630584563101917
10.487,2.791917932818872
10.488,3.3649164955948687
10.489,3.127368576434756
10.49,3.366084952799926
10.491,3.1136168518228606
10.492,3.35411358112014
10.493,2.8112727321103033
10.494,3.3547861678301443
10.495,3.1737227400331527
10.496,2.9415872440967354
10.497,3.6032112937159
10.498,3.584809110821281
10.499,3.326958428563475
10.5,2.7516467069595993
10.501,3.4740793891800292
10.502,3.593755909105564
10.503,3.074401105006684
10.504,3.160870050947151
10.505,3.5426867143972607
10.506,2.6915131424624756
10.507,2.8856755882611282
10.508,3.045299215155672
10.509,3.3494513416705547
10.51,2.9560340501872746
10.511,3.6180560771541277
10.512,3.005022651827482
10.513,2.74073603325149
10.514,2.8566103718322973
10.515,2.6592661788022545
10.516,3.2021896628225566
10.517,3.0960914625147034
10.518,3.005698927618071
10.519,3.296167148046181
10.52,2.9288315110794576
10.521,3.334113030386962
10.522,3.5610511333625814
10.523,3.3751944433699443
10.524,3.442094476181517
10.525,3.304165968647296
10.526,3.641733428625547
10.527,3.368840833786882
10.528,2.723051471387732
10.529,2.968167659928154
10.53,3.5405555180292185
10.531,2.6756090986166745
10.532,3.068699617023144
10.533,3.2968877304530273
10.534,2.9613084723127168
10.535,2.905050567057414
10.536,3.2984899278798427
10.537,3.1109264742213254
10.538,3.3506537755491888
10.539,3.0722893692259183
10.54,2.7929654168412714
10.541,3.0372443190728386
10.542,3.146233365583667
10.543,2.9290157235494703
10.544,3.2679347217359442
10.545,3.6600663790923975
10.546,3.267311792270566
10.547,3.2188191950730154
10.548,3.4942854791854248
10.549,3.1686118663466236
10.55,3.173633082559391
10.551,3.289005133479274
10.552,3.3644890672259637
10.553,3.522449092422181
10.554,3.245550691572844
10.555,2.7919710815705128
10.556,3.2859656941638176
10.557,3.1260739098199037
10.558,2.8645898285459177
10.559,2.954492617904279
10.56,3.497014989325736
10.561,2.9805976077287193
10.562,3.263485672795916
10.563,3.522491715920503
10.564,3.52696639514086
10.565,3.663056010230188
10.566,3.4434489931593504
10.567,2.894956677886837
10.568,3.0670988391959946
10.569,3.0838523211311433
10.57,3.331480969039677
10.571,2.793785622577953
10.572,2.714506980791082
10.573,3.226239222042418
10.574,3.051622381843549
10.575,2.766966765058083
10.576,3.139761191354057
10.577,2.898200292964441
10.578,2.893305612382381
10.579,3.6537458908677114
10.58,3.5938369602640705
10.581,3.036412588194911
10.582,3.3115394703938947
10.583,3.0401738954372313
10.584,2.7979320419532154
10.585,3.390788198228244
10.586,3.4600357558631583
10.587,2.7466967630871886
10.588,3.667540408778209
10.589,3.5468735514786065
10.59,3.000687218475318
10.591,3.522605634131698
10.592,3.5970520522315255
10.593,3.1955404286211104
10.594,3.3556489601571253
10.595,3.122432559955982
10.596,3.390612133347627
10.597,3.4593207328559994
10.598,3.043477245453527
10.599,3.41122659197738
10.6,2.847330250432044
10.601,3.143224320384631
10.602,3.0073752646941605
10.603,2.7248540016185614
10.604,2.9635641422110224
10.605,2.7774063731012077
10.606,2.8249639333248284
10.607,3.2251599731742844
10.608,2.735722142504883
10.609,2.739753963000058
10.61,3.5872461243139715
10.611,3.354746033451456
10.612,3.199285959336078
10.613,3.5829372051317288
10.614,3.505200059749739
10.615,3.533575548868079
10.616,2.7814832674929013
10.617,3.609719764430907
10.618,2.917157880200744
10.619,3.1868130650885127
10.62,3.184960316268392
10.621,3.43860068795337
10.622,3.4021325257701096
10.623,3.1631927558331037
10.624,3.4894255800207046
10.625,3.599367121521247
10.626,3.0434548691014545
10.627,3.185908288190881
10.628,3.5585491865738077
10.629,3.581426138277069
10.63,3.3865749302645938
10.631,3.2359886191019775
10.632,3.5688524574664386
10.633,2.845318773787402
10.634,3.615298150661613
10.635,3.240601680002188
10.636,2.780946302900413
10.637,3.34308443783297
10.638,2.705884563097368
10.639,3.5208400397180752
10.64,2.85816570636133
10.641,3.382650521045171
10.642,3.3173372754775157
10.643,3.1588187548583897
10.644,3.5099326775596236
10.645,2.8674941896934047
10.646,3.5191504251573265
10.647,2.812736827276128
10.648,2.807885393565913
10.649,2.849093405396164
10.65,2.961595476499692
10.651,3.154586117927706
10.652,3.0961894194115995
10.653,3.3350593198113905
10.654,3.617334265233091
10.655,2.722649337323806
10.656,3.359345852987225
10.657,3.1926572511166946
10.658,3.225322669285063
10.659,2.8268376298030717
10.66,3.543309274257128
10.661,3.408461428354946
10.662,3.5047975945184966
10.663,3.312278237620801
10.664,2.877637898667442
10.665,3.566312759584745
10.666,3.525627315516302
10.667,2.993786260133822
10.668,3.509676566043638
10.669,3.5287260319639024
10.67,3.2041367877177196
10.671,3.5440985876459465
10.672,3.283320897590724
10.673,3.221508742832185
10.674,3.4360790826924608
10.675,2.961194712048566
10.676,3.1970823216029323
10.677,3.1176058341646
10.678,2.770296543901579
10.679,3.4012744308309215
10.68,3.0200123343921814
10.681,2.994953696379234
10.682,3.4760569476845493
10.683,2.711008421590833
10.684,3.3703124439655596
10.685,2.7927687950234477
10.686,2.726981655450626
10.687,3.3791339240629066
10.688,3.620258925591182
10.689,3.6817603907169065
10.69,3.1958144606036676
10.691,3.32286315774292
10.692,3.061368787006187
10.693,3.4632790051460125
10.694,2.801560749403237
10.695,3.090518186445877
10.696,3.658225847145088
10.697,3.617597643663746
10.698,3.2134914114628037
10.699,2.7899854681568668
10.7,3.0061923980341807
10.701,2.835672599330742
10.702,3.0841897673954386
10.703,3.372461225004181
10.704,3.692866014975393
10.705,2.9105168740426803
10.706,3.036875649979239
10.707,2.8649146810780786
10.708,2.770009732442074
10.709,3.6235817926065357
10.71,2.8983733325366314
10.711,3.111287487940159
10.712,2.9528528160374865
10.713,2.796875579432286
10.714,2.804565833404921
10.715,2.826400484958032
10.716,3.407828747108277
10.717,3.2547903266235307
10.718,3.3359700153031406
10.719,3.618888979625027
10.72,2.915277621845658
10.721,3.077955214826468
10.722,2.7735312551008473
10.723,3.3246273154617256
10.724,2.849172226553649
10.725,3.698897779753673
10.726,3.0891745457260718
10.727,2.9729703911149503
10.728,3.5148091178280896
10.729,2.8066354318778495
10.73,3.303818147159334
10.731,3.368433676769311
10.732,3.5906093910385
10.733,3.668846712021709
10.734,3.559371269173804
10.735,3.0886556515033035
10.736,2.8704966791125033
10.737,2.9937704132930603
10.738,3.0222232082460727
10.739,2.812567934133779
10.74,2.8559074630889167
10.741,3.0617741135141836
10.742,3.540083302407338
10.743,3.536183104892416
10.744,2.729114435584811
10.745,3.7069166211741544
10.746,3.1446729595672567
10.747,3.537357013739286
10.748,3.1218087631945224
10.749,2.734319462102591
10.75,3.7219598237398377
10.751,2.859268718377794
10.752,3.6000325046207946
10.753,3.619317496971252
10.754,3.3194742401986326
10.755,3.36354739994301
10.756,3.057201659726604
10.757,3.5950324440028076
10.758,2.8845430903453266
10.759,3.115797581036077
10.76,3.303495619801548
10.761,3.623861439198264
10.762,3.5053320687771814
10.763,2.8623132969743548
10.764,3.653357859444144
10.765,3.2210798458710164
10.766,3.130267708869918
10.767,3.0901792685984932
10.768,3.3922207057929867
10.769,3.726377797327186
10.77,3.566181281111198
10.771,3.0874310576022808
10.772,2.7720718468710586
10.773,3.048695345152617
10.774,2.941391076405773
10.775,3.3705445073564846
10.776,3.1594378694832947
10.777,2.8364835224110756
10.778,3.4779697945542223
10.779,2.9694304771234954
10.78,2.8371610958388143
10.781,2.8437834647370854
10.782,3.6088552673065344
10.783,3.1483797284225368
10.784,3.241245978261006
10.785,3.2142719385830376
10.786,2.920461997945052
10.787,3.5170992969938952
10.788,3.199176023387592
10.789,3.1844012810311892
10.79,2.787439911386133
10.791,2.7744209065671273
10.792,3.4291514111242805
10.793,3.319543565895729
10.794,3.654581828143654
10.795,3.3581007153630225
10.796,3.1819971360843993
10.797,3.2210833629393596
10.798,2.7602567618919145
10.799,2.9491236688963998
10.8,3.328935787936254
10.801,3.5137101278320966
10.802,2.9426958868342052
10.803,2.9757704265795764
10.804,3.552324000289132
10.805,3.1907880928733396
10.806,3.465139752455467
10.807,3.232640719935138
10.808,2.807263303873225
10.809,3.145659616194916
10.81,3.5667998393708906
10.811,2.9630541370375254
10.812,3.686252576222231
10.813,2.99537772092496
10.814,3.1284865830195194
10.815,3.5764484736783237
10.816,3.5516444311917588
10.817,3.5190738255969154
10.818,3.6144622774304134
10.819,2.9490505447710573
10.82,3.481185750774057
10.821,3.498015356607028
10.822,3.3481587749607793
10.823,3.181304902328459
10.824,3.7162498940475093
10.825,3.5575763133554585
10.826,3.521295315854979
10.827,3.2827863855278743
10.828,2.9352388222185684
10.829,3.6575748881438006
10.83,3.1381681738958127
10.831,3.267012330725937
10.832,3.5212185400209983
10.833,2.762460365347179
10.834,3.035338650179229
10.835,3.4586271734156875
10.836,3.3918450852963016
10.837,3.0506194053564766
10.838,2.990651476685696
10.839,3.3885359754295923
10.84,2.9061471336815226
10.841,3.5879107366656706
10.842,2.9593627835469456
10.843,3.437681857676538
10.844,3.633610520319216
10.845,2.965231668933468
10.846,3.6390505591005122
10.847,2.998818470901081
10.848,3.690706375473237
10.849,3.4356687719506307
10.85,2.9279543324007
10.851,3.162378132524516
10.852,3.2068932077175
10.853,2.858932997819246
10.854,3.5203306108870756
10.855,3.1887378828410338
10.856,3.0418168173146283
10.857,3.501506143248964
10.858,2.937599574839983
10.859,3.635651230176455
10.86,3.0558779114552324
10.861,3.0062481570697064
10.862,3.161342482871757
10.863,3.3589018802768393
10.864,2.8422625109953468
10.865,3.5358930182869828
10.866,3.306626682680916
10.867,3.2430784205370085
10.868,2.7777282606909357
10.869,3.041780838135891
10.87,2.848729002244739
10.871,2.9492575125598943
10.872,3.4238835141801633
10.873,3.530282297586524
10.874,2.7924589563475384
10.875,3.0405087998791642
10.876,3.2024892656285138
10.877,3.5661974411468726
10.878,3.3210348229885316
10.879,3.7371762980009997
10.88,3.372922608862529
10.881,3.3640510223975
10.882,3.01285931232998
10.883,3.7644019436924117
10.884,2.9640820153838683
10.885,2.8029374814097134
10.886,3.694630261775201
10.887,3.159313099018938
10.888,2.8743710127088726
10.889,3.195003323082936
10.89,2.9206861878351815
10.891,3.642712372910262
10.892,2.7984518667663547
10.893,3.490217046697485
10.894,3.5718980999798395
10.895,2.8432150847499167
10.896,3.622784165144515
10.897,3.4650951268478343
10.898,2.79656653766754
10.899,3.356302471571599
10.9,3.4115550726081034
10.901,3.379803245809931
10.902,3.566624489996284
10.903,3.467528276130648
10.904,3.4372796166264554
10.905,3.395642201206056
10.906,3.277450187421076
10.907,3.5985036375846255
10.908,3.3868902690996
10.909,3.1344419028040313
10.91,3.5780067537581766
10.911,2.989515045357173
10.912,3.220721405156519
10.913,3.0559449640719243
10.914,3.5581168790135553
10.915,2.828143433458556
10.916,2.9010144733358003
10.917,3.3271276119048547
10.918,3.690237824451263
10.919,3.4739365712204586
10.92,2.881561853308787
10.921,3.608389402940954
10.922,3.7171110959052216
10.923,3.593285727038112
10.924,3.499813319496382
10.925,3.0330236895850082
10.926,3.231385121613041
10.927,3.5514494039579985
10.928,3.7239685587211873
10.929,3.51176539280856
10.93,3.4629942168780223
10.931,3.7104162332288566
10.932,3.4464876657348733
10.933,3.0564061489538172
10.934,3.29982745575607
10.935,3.0733675562442855
10.936,3.0790753067323524
10.937,3.013965725967628
10.938,2.985392509565643
10.939,3.4011473010146602
10.94,2.9768639561768415
10.941,3.4559565834055377
10.942,3.221712362481103
10.943,3.0515322734841854
10.944,3.6957414102419017
10.945,3.002289449543073
10.946,3.3569875099427318
10.947,3.1390860561704326
10.948,3.254824872864555
10.949,2.837503503505401
10.95,2.939939161033914
10.951,3.5297968739244805
10.952,3.3879438618803484
10.953,3.0557512200615644
10.954,3.3584181008854492
10.955,3.642511054757245
10.956,2.7901178702777756
10.957,3.5336497742055624
10.958,3.1983233342004005
10.959,2.839166321569804
10.96,2.793736034811329
10.961,3.420348130602016
10.962,2.9377474351047814
10.963,3.271595912591426
10.964,3.2449159024443346
10.965,3.743472866299925
10.966,3.4665402013105915
10.967,3.78432053776182
10.968,3.3742057325993677
10.969,3.40341764853431
10.97,2.9477362691127253
10.971,3.121426867616251
10.972,3.2151671520730196
10.973,3.4607055116307976
10.974,2.830366838485541
10.975,2.8723584203372523
10.976,3.5040699116053693
10.977,3.7661803460496994
10.978,3.527371489705195
10.979,3.677956187312706
10.98,3.0805369738041266
10.981,3.2325897450509906
10.982,3.2844637107089523
10.983,3.438979573827943
10.984,3.4234086584209362
10.985,3.232849994285872
10.986,3.2747288565066186
10.987,3.253632227476042
10.988,3.1160602269872233
10.989,2.810050145709044
10.99,3.5308062423607693
10.991,3.2436499625409705
10.992,3.214276596113368
10.993,3.626822677855024
10.994,2.9787450472561785
10.995,2.9384264602485874
10.996,3.252606262116811
10.997,3.2597262809566967
10.998,3.3205297976972594
10.999,3.627617018334617
11.0,3.206279137391082
11.001,3.326523859472273
11.002,3.615380317373106
11.003,3.452479160588112
11.004,3.346714654236025
11.005,3.023036264512544
11.006,3.771678863575287
11.007,3.7676172168366966
11.008,2.9735151462004086
11.009,2.8619974733034983
11.01,3.414459409399773
11.011,3.2516380707496695
11.012,3.1595902663241575
11.013,3.5955299889879617
11.014,3.033122652671816
11.015,3.200630222506631
11.016,3.4957469787337794
11.017,3.2494748790264354
11.018,3.607813728028664
11.019,3.4504908119388604
11.02,3.6972868055726034
11.021,3.4730872212417734
11.022,3.368976276917792
11.023,3.6003167948238266
11.024,3.591488170405132
11.025,3.0445053834617264
11.026,3.1901695484576833
11.027,2.925738181580237
11.028,3.350392113003024
11.029,3.700439169714666
11.03,3.5660975293720334
11.031,3.1497296614622377
11.032,3.732111474609671
11.033,2.911279899790642
11.034,3.718413160855911
11.035,3.241256280546094
11.036,3.4754002528512955
11.037,3.4671933396878494
11.038,2.9342017793704116
11.039,3.4942754720594005
11.04,2.926049774139572
11.041,3.299127141769959
11.042,2.838546448981569
11.043,3.466298535380836
11.044,2.8192723214040667
11.045,3.6007968392380105
11.046,2.9631038954372673
11.047,3.297536217299976
11.048,3.178606469340948
11.049,3.571503026110164
11.05,3.3327364664982784
11.051,3.0361637820744862
11.052,3.0746614624947943
11.053,3.280664471735259
11.054,3.685947531956769
11.055,3.2855843465707446
11.056,3.744895831878188
11.057,3.548569595965949
11.058,3.2621227105639923
11.059,3.4286586517480355
11.06,3.3553644923247177
11.061,3.0742819245426696
11.062,3.506562121904733
11.063,3.4104586919755184
11.064,3.756529916767037
11.065,3.1336424684879494
11.066,3.6283984290070808
11.067,3.617426882085853
11.068,3.1687793876631893
11.069,3.205848129363367
11.07,3.150065077274749
11.071,3.534843825654529
11.072,3.76802062843266
11.073,3.3356256319192212
11.074,3.595547806193557
11.075,3.807755570878635
11.076,3.287299985097747
11.077,3.2556146367053143
11.078,3.001082817150609
11.079,3.6335277023933075
11.08,3.096693933516341
11.081,3.1922734335151874
11.082,3.5964071881496555
11.083,3.1574525589005877
11.084,2.9027566497220465
11.085,2.872102434425375
11.086,3.4846236126529595
11.087,3.430659142801546
11.088,3.3255272277709724
11.089,2.9076807697554923
11.09,2.827653484022745
11.091,3.4318314604560047
11.092,3.3792768434369873
11.093,3.0329292499132214
11.094,3.4177520271840125
11.095,3.1950567718364153
11.096,3.327685312116059
11.097,3.306679525682126
11.098,3.590352831551007
11.099,2.969521597020052
11.1,3.569669440230828
11.101,3.815941123889498
11.102,3.561182825544838
11.103,2.9772376529318616
11.104,3.3587310653491276
11.105,3.2625540118480085
11.106,3.81611842562623
11.107,2.866099490429181
11.108,3.068877374098471
11.109,3.69576105805824
11.11,3.5621536194918866
11.111,3.0446957377104384
11.112,3.029340943141103
11.113,3.552272202699757
11.114,3.4200552706428846
11.115,2.916213737963581
11.116,3.0154372763095463
11.117,3.0925932078571434
11.118,3.7626803209183137
11.119,3.1494079376936273
11.12,2.8444778947678695
11.121,3.3512209905246304
11.122,3.346755640470781
11.123,3.746354347390679
11.124,3.5710584089525446
11.125,3.45995461746377
11.126,3.4870984613849876
11.127,2.9412515811030335
11.128,3.088268413821316
11.129,3.4999613138464967
11.13,3.3309886299014355
11.131,3.11917446048498
11.132,3.0575484302706557
11.133,3.1896778541234454
11.134,3.328199292379133
11.135,3.200491106066945
11.136,3.607093987124169
11.137,3.207869470323007
11.138,3.569530189321402
11.139,3.355716801385149
11.14,3.7551713311324213
11.141,3.3292073681867924
11.142,3.710353957756043
11.143,3.5343697125929743
11.144,3.697427088471176
11.145,3.820753054421817
11.146,3.399752964074156
11.147,2.989065575516208
11.148,3.3647615632270496
11.149,3.7502904566754642
11.15,3.6711820676071625
11.151,2.8634540462154905
11.152,3.0261040206405907
11.153,3.212000740291512
11.154,3.288535298089265
11.155,3.8322749562489435
11.156,3.8255641337844617
11.157,3.0474685759383924
11.158,2.8614564490188807
11.159,2.868145644817231
11.16,3.2238838595575485
11.161,2.985385836646328
11.162,3.7071205033468035
11.163,3.140410994041325
11.164,3.438131476607811
11.165,2.9094904915796733
11.166,3.2779562599456
11.167,2.98554394310173
11.168,2.8822428029088325
11.169,2.9662555253791014
11.17,3.4475900543716635
